,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
177,12377,USER Hidup pak jokowi ada layak menjadi presiden 5 tahun ke depan lagi,0,0,0,0,0,0,0,0,0
178,7258,Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama,1,0,1,0,0,0,0,0,1
179,6645,"USER USER Rezim plonga plongo kacung china,uda plonga plongo dungu lgi hahahah'",1,1,1,0,0,1,0,0,0
180,1132,USER tante kunti/g mana 2jtnya? mayan buat lebaran nih\xf0\x9f\x98\xa5',0,0,0,0,0,0,0,0,0
181,4732,Kini aku tak ada beda dengan ampas.\nTapi ingat satu hal.bahwa akulah.\nYang buat kopimu begitu nikmat\n\n*Kultum senja',0,0,0,0,0,0,0,0,0
182,6870,USER WKWKWKWKWKKWKWKW GEBLEK BGT',1,1,1,0,0,0,0,0,1
183,4317,"USER Anjirr gila kaget gue hp hang tiba"" keluar suara kunti'",0,0,0,0,0,0,0,0,0
184,2231,RT USER kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI,1,0,1,0,0,0,0,0,1
185,1076,"USER Maling teriak maling, Kafir teriak kafir, biaSanya orang2 kayak gtu waktu lahirnya cmpur TAI...!'",1,1,1,0,0,0,0,0,1
186,3963,"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""",1,1,1,0,0,1,0,0,0
187,11247,"""Pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu (Spongebob)'",0,0,0,0,0,0,0,0,0
188,3574,"Melokalkan Brand global itu bukan sesuatu yg baru, terjadi sejak lama dan di berbagai bidang.\nDalam hal agama, Indonesia punya Hindu nusantara yg cukup berbeda dr Hindu dunia,\nApakah Hindu nusantara membuat Hindu dunia lemah?\nTidak, Hindu dunia berkem",0,0,0,0,0,0,0,0,0
189,7344,"USER HUHUHUHU TIBA2 SM KIM BUM PLOT TWIST BANGETTT. SUMPAH AKU TUH UDH RELAIN DIA SM MONYET BENERAN BIAR MONYET MOVE ON EH TAUNYA AMA DIA:')) Jan jangan monyet gaberani deketin dia karna tau udh ada yg punya:(""",1,1,1,0,0,0,0,0,1
190,1674,USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok,1,0,1,0,1,0,0,0,0
191,2945,"Kita harus melawan, usir dubes nyanmar, boikot segala urusan dg budha",1,0,0,1,1,1,0,0,0
192,7888,"Dari kemarin pengen nanya, tapi nggak enak. Apa yang sudah dilakukan Anies dan Sandi selama 7 bulan berkuasa di DKI? Nyaris tak terdengar.",0,0,0,0,0,0,0,0,0
193,873,"Survey LKPI Pilkada Tapanuli Utara, Petahana Sulit Dikalahkan - Warta Ekonomi",0,0,0,0,0,0,0,0,0
194,1572,USER USER USER Masih ada j nih cebong bangsad. Cepet modar luh bong cuma jadi hama j luh bangsad',1,1,0,1,0,0,0,0,1
195,1841,RT USER: Ngentot Diatas\nURL,0,1,0,0,0,0,0,0,0
196,3687,Ayo jujur.. Kalian lebih suka pemimpin duduk bareng Ulama atau pemimpin naik chopper??; ; Jangan lupa nyalakan hastagnya #2019GantiPesinden,1,0,1,0,0,0,0,0,1
197,6228,Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,1,1,1,0,1,0,0,1,0
198,6444,"Hai JASMEV, JIL, Syiah, dan Jongos Asing hati-hati ya setiap gerak gerik kalian akan kami awasi :) #KembalikanMediaIslam'",0,0,0,0,0,0,0,0,0
199,7533,"USER USER USER Jgn diladenin, dia tu hanya seekor cebong kelayaban tanpa tujuan.'",1,1,1,0,0,0,0,0,1
200,11238,"USER Gua prnh ni jaman SMA, ketinggalan bis sekolah jadi naik bis umum, trus posisi gua berdiri dr pertama naik ampe turun. Pas lagi berdiri pantat gua di toel2in anjiiiing. Karna gua gak lemah lembut kaya elu, itu tangannya diem2 lgsg gua cengk",0,1,0,0,0,0,0,0,0
201,7465,USER picek mata lu',1,1,1,0,0,0,1,0,0
202,6079,wah wah .. temuan yang luar biasa.......indikasi manipulasi suara luar biasa,0,0,0,0,0,0,0,0,0
203,117,USER Ian pantat',0,1,0,0,0,0,0,0,0
204,7311,"Semakin dibuka semakin kelihatan kebohongan2 yg jokowi lakukan, bahkan terhadap rakyat kecil sekalipun.; Pantaskah seorang penipu seperti ini dijadikan pemimpin?",1,0,1,0,0,0,0,0,1
205,2985,Nomor 1 sok tau lagi lansung di skak wkwkwk #DebatFinalPilkadaJKT,1,0,1,0,0,0,0,0,1
206,6047,Nah junjungan kita nabi agung Muhammad Saw aja begitu....Ndak ngajarin orang Islam utk marah2...; #Islamituramahbukanmarah; #NderekGusMus,0,0,0,0,0,0,0,0,0
207,852,"USER Pak USER Muslim selalu mengatakan kebenaran datang dari Allah SWT, yg mana? Muhammad bejad nabi?",1,1,0,1,1,0,0,0,0
208,9951,RT USER: Kecil kecil ini cwe udah jago ngentot sama brondong cakep lagi. Bikin tante nafsu aja buat nyari brondong. URL,0,1,0,0,0,0,0,0,0
209,11355,"Demokrat tdk ingin buru2 krn kita serius ingin masuk medan perang dengan kemenangan. ; ; Jgn mengirim pasukan yg tdk siap mental, tdk siap logistik dan tdk siap amunisi ke medan perang. ; ; Atur strategi yg tepat dan benar, bkn emosional semata ingin peran",0,0,0,0,0,0,0,0,0
210,11161,"Banser kan hobi juga maunya bela kafir.... Makanya si abu janda, apakah bener muslim atau bukan?'",1,1,1,0,1,0,0,0,0
211,11262,ð???PAGELARAN BUDAYA MINANGKABAU 2018ð???; .; .; Event Terspektakuler dan Terbesar yang dinantikanâ?¦,0,0,0,0,0,0,0,0,0
212,11475,USER Aku kira park woojin anaknya kalem kalem cool gitu taunya kaya eek',1,1,1,0,0,0,0,0,1
213,1160,USER USER USER USER lu bacot',1,1,1,0,0,0,0,0,1
214,572,"Owner disini Seo sama Tae, adminnya masih hiring bebs :3 #\xce\xb7\xce\xb3\xcf\x85\xd0\xbc\xcf\x85\xd1\x82\xc6\x92\xce\xb1\xd0\xbcs'",0,0,0,0,0,0,0,0,0
215,7906,"Retweeted Ubaid sdq (USER):; ; Takabur bisa lahir dari siapa saja. Penguasa, rakyat, ulama maupun cendikia. Bahkan iblis mahluq yg alim &amp; telah beribadah beratus2 th dilaknat krn hasud takabburnya....",0,0,0,0,0,0,0,0,0
216,2245,"USER USER Itu tak sepenuhnya betul. Soal jilbab dan baju koko, setahu saya yang kristen,katolik,hindu,budha,konghucu tak diwajibkan pakai jilbab. Perihal baju koko,modelnya putih memang khas baju takwa. Kalo di sekolah kami dibedakan ""pad",0,0,0,0,0,0,0,0,0
217,11850,Kebaikan adalah bahasa yg bisa di dengar oleh mereka yg tuli dan di lihat oleh mereka yg buta.',0,0,0,0,0,0,0,0,0
218,4883,"USER ""Pala lu jumplitan. Itu ngeliatin gua, kunyuk.""'",0,1,0,0,0,0,0,0,0
219,7412,"10 April 1877 Raden Mas Panji Sosrokartono, kakak RA Kartini, lahir di Pelemkerep, Mayong, Jepara, Jawa Tengah. Dia pernah jadi wartawan perang dan penerjemah dalam momen-momen penting sejarah dunia. Menutup hidupnya dengan ilmu kebatinan.",0,0,0,0,0,0,0,0,0
220,11293,"Oleh karena itu, unutk menunjukkan sebagai negara yang berdaulat, sektor-sektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesar-besarnya untuk kemakmuran rakyat. Bukan oleh negara asing yang tidak memperdulikan pembangunan Indonesia. #Freepor",0,0,0,0,0,0,0,0,0
221,9233,USER USER Politik luar yah bgtu om asal mau berkhianat dan menguntungkan asing ya jngnkan pernghargaan .jabatan super aja bisa ksh oleh aseng',0,0,0,0,0,0,0,0,0
222,9605,"tempat paporit kerjain tugas adlh bux, krn kita sering dpt kupon gratisan dr temen \xf0\x9f\x98\x85 so lucky lah.\nngerjain tugas plus curhat, pokonya baru pulang pas uda ditelpon \xf0\x9f\x98\x82\nkalo nda makan mi ayam rica biasanya kita jajan mi goren",0,0,0,0,0,0,0,0,0
223,5495,Perayaan hari Kartini di Istana Bogor.; ;,0,0,0,0,0,0,0,0,0
224,4039,USER USER USER USER Bhuakakakaka...\nTernyata pendukungnya kumpulan bani ONTA (Sumbu Pendek)..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nSelamat menikmati kepemimpinan presiden USER\n\nMantapkan untuk #2019PilihJokowi\n,1,1,0,1,0,0,0,0,1
225,12398,USER 70% indonesia klo gak slah sudah di kuasai cina bang,1,0,0,1,0,1,0,0,0
226,4962,"USER USER wan bangau keliatan cupu nya,,, keloman sono sama emak \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",1,1,1,0,0,0,0,0,1
227,8052,17. Tanah rakyat untuk pengembang. Itulah modus korupsi terbesar Ahok selama jadi Gubernur Jakarta. Asumsikan Rp5 juta/m2 = Rp 85 triliun !!,1,0,1,0,0,0,0,0,1
228,998,"USER Ikutan aja lu, kampret.'",1,1,1,0,0,0,0,0,1
229,8784,"USER Banyak mas...banyak sekali sistem2 lama yg sebenarnya gc butuh perubahan,hanya penyempurnaan saja.Gmana mau hasil bagus kalo tiap rezim Sistemnya ganti? Mau kiblat kemanapun akan hancur kalau tdk berkelanjutan'",0,0,0,0,0,0,0,0,0
230,8581,USER Gatau kak aku noob :(',0,0,0,0,0,0,0,0,0
231,10201,USER Bukan lah anjir:( nick pas jd bona kimjiy tp w mau make unhi nick dr lama tp kalo unhi pasti dikira universitas hindu indonesia :(',0,0,0,0,0,0,0,0,0
232,7443,"agar terpilih menjadi presiden , capres itu harus berjanji akan me'foll back seluruh rakyat indonesia , dijamin dipilih !!""",0,0,0,0,0,0,0,0,0
233,137,Itu baru di Sul Teng.. !!!; Ini ekses akibat tersandera hutang china !!!; #2019GantiPresiden; #2019PresidenBaru ; #2019TetapJokowiGanti,1,0,1,0,0,0,0,0,1
234,9863,"BANGSAD, PICK MAKSUDNYAAA WOY MO NGEJILAT APA DAH ANJING!!'",1,1,1,0,0,0,0,0,1
235,8572,"USER luar biasa kuasa orang tua ini anak, sekelas polri aja ga berani proses loh, pendemo aja sampe mati sama polisi, lah ini jelas menghina presiden tapi ade ayem aja -__-'",1,0,1,0,0,0,0,0,1
236,4464,USER USER Gubernur uing yeeeuh ð???ð???,0,0,0,0,0,0,0,0,0
237,1218,USER Bau2 korban cowok yg pinter cakep dan bikin baper dan onta \xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
238,8647,Yang pasti bukan rakyat cina ! Bukan rakyat Indonesia anak keturunan PKI ! Paham!! URL,1,0,0,1,0,1,0,0,0
239,97,"Maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo URL",0,1,0,0,0,0,0,0,0
240,11533,Walah....jadi ini toh maksud anies sandi dgn DP 0%. Smua pendukungnya bisa nginep gratis di penjara. okeoce saracen,1,0,1,0,0,0,0,0,1
241,4958,"""Saya melihat, terutama di sisi promosi untuk Asian Games, ini baik di media lokal maupun media-media internasional yang belum ada pergerakannya,"" kata Presiden saat memimpin Rapat Terbatas membahas Persiapan Asian Games di Istana Bogor, Rabu (18/4)",0,0,0,0,0,0,0,0,0
242,2727,"Kata Airlangga Pribadi, jangan lupa Bu Khofifah pengalaman 3 tahun Mensos bersama Presiden USER , ikut serta membantu mengentaskan kemiskinan. #KhofifahEmilJatimSatu",0,0,0,0,0,0,0,0,0
243,2166,"Nikmat'a ngentot.... Pi gengen yg hoot""",0,1,0,0,0,0,0,0,0
244,12683,"USER USER Jangan memframing seolah kitab suci hanya milik Umat Islam, agar umat mau demo nyalahain rocky trus cebong leyeh2 sambil nonton demo di tipi. Banyak sekali jenis2 kitab suci..#BUSUK",1,1,1,0,1,0,0,0,0
245,267,"USER USER Udah minta maaf kunyuk USER bro.\n\nEnak bgt rasan mereka....sebar hoax, minta maaf....sebar hoax lagi, minta maaf lagi.\n\nMesti d sapu dulu USER biar jera nih orang.... URL",1,1,1,0,0,0,0,0,1
246,12961,USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82lu Banci\nku cwek lu cemen nyerang cwek dan sembunyikan wajah mu.',1,1,1,0,0,0,0,1,0
247,1079,"Tidak semua laki laki brengsek, tapi laki laki brengsek itu benar benar ada di dunia ini'",0,1,0,0,0,0,0,0,0
248,5962,USER Itu cebong baru menetas 7 hari. Mana dia tahu pak RR.',1,1,1,0,0,0,0,0,1
249,5757,USER USER USER USER USER USER USER USER USER USER USER USER itu BEM SI yg di ITB kemana ya suaranya ? jangan2 ikut razim cebong',1,1,0,1,0,0,0,0,1
250,11383,Jatim anti berita Hoax Pilkada Aman dan Damai,0,0,0,0,0,0,0,0,0
251,6727,USER USER USER MEN MENSIP KALIAN UHUWWW GA KERASA MW BROJOL IYA SEMOGA LANGGENG!! JGN TENGKAR2 KAYA BOM BOM CAR!! SEMOGA MENJADI PANUTAN Q YG BAIQ. DAH GUBYA MWAAAA \xe2\x9d\xa4',0,0,0,0,0,0,0,0,0
252,12024,Dm gua ga dibales. Tai USER pulsa ilang woy 70r,1,1,0,1,0,0,0,0,1
253,7769,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
254,8297,"USER \xe2\x80\x9ckepada negara negara arab\xe2\x80\x9d, berarti negara arab lain minjam untuk ngasi ke palestine, bukan membebankan utang semua sama palestina, mereka patungan untk meringankan, itu bukan masalah, yang masalah sekarang orang ind",0,0,0,0,0,0,0,0,0
255,3932,Masih yakin ini president? #2019GantiPresiden WAJIB!! USER USER gimana pendapat USER mohon pencerahannya prof,1,0,1,0,0,0,0,0,1
256,1660,USER apaan? mau nete?',0,1,0,0,0,0,0,0,0
257,187,Body Lufra/ scrub dg bhn dasar lidah buaya utk mlembabkn kulit &amp; lbh bcahaya info: 087812026394 #BMI',0,0,0,0,0,0,0,0,0
258,12780,"Terbitkan Perpres No. 20 Tahun 2018, USER Nilai Presiden USER Panik via USER",0,0,0,0,0,0,0,0,0
259,7920,RT USER: Membantu Rohingya kata Prabowo cuma pencitraan klau cuma ngomong thok kayak Prabowo disebut apa ya?,1,0,1,0,0,0,0,0,1
260,8917,"Saya tidak hafal apakah urusan gaya rambut ini diatur di Alkitab, PL, atau enggak. Tapi beberapa tahun lalu di grup Kristen beredar gambar larang gaya rambut tertentu menurut Islam'",0,0,0,0,0,0,0,0,0
261,12785,RT USER Krn partai-partai pembuat gaduhnya oposisi tdk berhenti membuat gaduh... Jaman SBY mereka diam krn korupsi aman..,1,0,0,1,0,0,0,0,1
262,3288,USER USER USER Yang pasti Bukan keluarga pki di Negara Pancasila yang Berbhinneka Tunggal ika ini keluarga nya',0,0,0,0,0,0,0,0,0
263,12781,USER Budek? Kamu bisa denger aku enggak? \\\\',1,1,1,0,0,0,1,0,0
264,6987,"Jgn terlalu taksub dgn pemerintahan bercorak demokrasi. Demokrasi adalah sesuatu yang dicipta oleh Yahudi Zionis untuk mendapatkan hak mereka di muka bumi ini suatu ketika dahulu. Demokrasi mampu mencetuskan huru-hara. Contohnya, isu menuntut hak drpd go",0,0,0,0,0,0,0,0,0
265,11347,#ILCPrabowoMenyerang ilc sukses undang orang gila karena ahok kalah ampe lupa potong kuping gila gila gila gila gila beneran \xf0\x9f\x98\x81',1,1,1,0,0,0,1,0,0
266,2909,USER USER Anti kritik kontol mu bangsad. Org idiot aja tau itu hate speech',1,1,1,0,0,0,0,1,0
267,6764,"DPRDnya akan sibuk terima suap lagi dari para kandidat dan parpol pendukung, bukankah dulu kita pilkada langsung untuk menghapus ini?;",0,0,0,0,0,0,0,0,0
268,5925,"Ayo Bu keliling Pesantren, saya siap ngantar",0,0,0,0,0,0,0,0,0
269,2464,Muslim Rohingya berusia 80 tahun ini harus lari dari persekusi Teroris Budha!,1,0,0,1,1,0,0,0,0
270,11449,USER Kitab suci bukan hnya islam yg punya. Tp smua umat beragama. U punya agama gk? USER,0,0,0,0,0,0,0,0,0
271,11216,USER Pertamina rugi\nBPJS rugi\nGaruda rugi\nPLN rugi\nMayoritas BUMN rugi\nJalan tol pada ambruk\nBensin mahal\nListrik mahal\nPajak mencekik\nTelor mahal\nDaging mahal\nBeras impor\nGaram Impor\nCangkul impor\nTKA asing merajalela\n\nPRESTAS,0,0,0,0,0,0,0,0,0
272,12630,"USER USER USER Orng arab macem2 misal arab wahhabi Arab Syiah Arab Kristen arab yahudi blm lagi soal klan jadi ente sebut arab mana, dan juga Bentuk penjajah itu macem2, bisa berbentuk budaya, ekonomi, ideologi, teknologi.dn Arab",0,0,0,0,0,0,0,0,0
273,8154,Mau jadi apa jabar kalo wagubnya aja ga konsisten USER USER USER MeikartaGate,1,0,1,0,0,0,0,0,1
274,7484,"USER Setelah PKI ditumpas habis, maka proyek dilanjutkan ke umat Islam.\nMirip Amerika.\nSetelah usai perang dingin maka musuh selanjutnya adalah Islam\n\nJahat.\nBalasan menunggu di neraka'",0,0,0,0,0,0,0,0,0
275,10523,USER Sarap tidur lagi enak si wkwk',0,1,0,0,0,0,0,0,0
276,2654,USER Ngewe berapa',0,1,0,0,0,0,0,0,0
277,9159,Temen2 SD katolik gw yg pintar2 dan juara itu pada kemana? Mana ada yg ikut UMPTN kecuali si juara umum itu. Tapi dia cm 1 semester di UI',0,0,0,0,0,0,0,0,0
278,10456,"Seoul kini menjadi salah satu destinasi favorit di Asia. Selain budaya yang unik, hallyu atau Korean wave menjadi faktor utama membuat Seoul kebanjiran traveler. Nah, buat kamu yang mau jelajah ke Korea, intip dulu 6 Hal Seru yang dapat kamu lakukan di Seo",0,0,0,0,0,0,0,0,0
279,11904,BANGSAD TERNYATA VINNA',1,1,1,0,0,0,0,0,1
280,3589,"USER USER USER USER Hanya org bodoh yg masih percaya bahwa prabowo benar2 dalang 98,pdahal dalang2nya disekitar org jokowi,makanya saat ditanya masalah ham 98 jokowi cma jawab ""lagi diproses"" you know lah pasti bohong lg. jd o",1,1,1,0,0,0,0,0,1
281,1846,"Kalau m\xc3\xa9lihat watak jenderal Moeldoko ini terbaca kalau beliau itu lebih dekat ke dunia bisnis , Moeldoko bekas Panglima TNI yg pernah memberikan Ahok berikut sejumlah pengusaha konglomerat Tionghoa baret n penghargaan sebagai warga besar TNI , je",0,0,0,0,0,0,0,0,0
282,8401,"Jika Terpilih Jadi Gubernur Sulsel, Nurdin Abdullah Siapkan Maros Jadi Kota",0,0,0,0,0,0,0,0,0
283,1036,RT USER: Siang-siang gini enaknya disepongin sama pecun. URL,0,1,0,0,0,0,0,0,0
284,7276,USER so sekolah agama manað???,0,0,0,0,0,0,0,0,0
285,12653,Jatim Anti Berita Hoax Pilkada Aman dan Damai,0,0,0,0,0,0,0,0,0
286,3072,Wajib dengar,0,0,0,0,0,0,0,0,0
287,4874,USER USER nah boleh noh gaji ma tunjangan DPR sama MPR di potong 70% ja toh masih dapet gaji lewat UMR koq...',0,0,0,0,0,0,0,0,0
288,2456,"*lagi jalan2 ke ptc*\n\nAyah : ada pameran. Ayo\nAq : ayo. Pameran apa?\nAyah : pameran budha-budha gt.\nAq : (dalam hati) hmmm kalo ayah mah masih cocok2 aja kesana, mukanya masih ada chinese2nya -_-'",0,0,0,0,0,0,0,0,0
289,6057,USER lu JUGA SIPIT bri!',1,1,1,0,0,0,1,0,0
290,11323,"Agama tak bisa jadi pemersatu bangsa, agama mbangun manusia yg sadar akan bangsa, tak mungkin dgn nyembah2 Allah SWT",1,0,0,1,1,0,0,0,0
291,119,Pendaftaran Capres untuk #Pilpres2019 saja belum dibuka sampai Agustus 2018...yang normatif begini politikus PDIP masih belum paham? #2019GantiPresiden !!,1,0,0,1,0,0,0,0,1
292,2936,Fadli Zon: Pembahasan Pilkada Tak Langsung Dikaji Mendalam Usai Pilpres,0,0,0,0,0,0,0,0,0
293,2780,USER USER USER USER USER Si bani kampret USER nyecerrnya cuma berani ke gue.. Klo ke eloe mah... Dia kederrrr... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\x,1,1,1,0,0,0,0,0,1
294,12426,17. SBY paham mustahil bisa menang pemilihan presiden jika tdk didukung komunitas tionghoa khususnya para taipan. pemilihan presiden itu sangat mahal !,1,0,1,0,0,0,0,0,1
295,3194,"Ngangkang selebar lebarnya, mainin memek sendiri depan kaca lemari.'",0,1,0,0,0,0,0,0,0
296,10446,USER USER USER USER USER USER USER USER Dunga dungu ma orang emang ente pinter bong',0,1,0,0,0,0,0,0,0
297,6522,"Kasiter Beserta Muspida Tinjau Sasaran Fisik TMMD Ke-102 Kodim 1709/Yawa\n\nSasaran TMMD berupa pembangunan 14 Unit Rumah tipe 56, pembuatan 2 Unit PAUD. Di Kamp Cina Tua dibangun 13 unit rmh, Kampung Ketuapi 1 unit rmh, Kampung Serui Laut dan Pasir Puti",0,0,0,0,0,0,0,0,0
298,9032,"USER dompetku sampe bisu. lemah gak kuat bersuara lagi :"" tapi merch-nya emang gemesin gt masa kaaa'",0,0,0,0,0,0,0,0,0
299,2114,USER rezim suharto kroni prabowo justru yg anti islam liat muslim priok yg demo di bantai keluarga suharto prabowo,1,0,1,0,0,0,0,0,1
300,11542,RT USER: Tapi kadang ade member yang babi main sedap tekak setiap hari nak dibelanje\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f URL,1,1,1,0,0,0,0,0,1
301,84,USER USER Terus menurut lo kitab suci agAma apa yg di bilang om USER ; ; #Mendadakkalap,1,0,1,0,0,0,0,0,1
302,5167,USER USER USER Ga sembuh sembuh dungu nya mereka Kanda USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
303,6291,Via USER : Sandiaga Uno Bantah Asma Dewi Relawan Anies-Sandi URL bokirnya anies sandi enak-enak makan dan hidup mewah. Mau aja di tipu.,1,0,1,0,0,0,0,0,1
304,6295,USER USER USER rizik taunya pantat mana tau dia pancasila\ngara gara pantat pun dia kabur g fulang fulang',1,1,1,0,0,0,0,0,1
305,4400,"USER USER 'Wkwkwkwk tai ociy'\n'ociy kangen sama junev?'\n'jangan jahat sama ka jendeuk'\n\n/ngesend meme/\n\n'ciy, jangan nyebut dia mulu'\n'dasar jomblo'\n'ociy udah move on?'\n\ndah ya hehehe""",0,1,0,0,0,0,0,0,0
306,10987,sori bukan munafik\n\ngimanapun suka nya gue atau sesering apapun gue having sex bukan berarti gue suka ngeliat akun akun anonim pake ava kntl seliweran di temlen atau notif gue\n\njadi sori banget kalo akun lo mesti gue blokir',0,1,0,0,0,0,0,0,0
307,13110,Ketahanan ideologi &amp; mental menjadi masalah terbesar dibandingkan masalah ekonomi &amp; pembangunan. Budaya kita telah kehilangan jati dirinya.,0,0,0,0,0,0,0,0,0
308,2074,"Apakah horor Teroris Islam di Brussels gambaran terbalik keinginan Allah SWT, Pak Lukman?",1,0,0,1,1,0,0,0,0
309,8893,USER USER Yg mau menggembosi FPI ternyata kualitas kaum bloon.. \nMemang cebong terlalu dan terlaknat fitnahnya. \nSutradaranya kelas kotoran gembel..',1,1,0,1,0,0,0,0,1
310,7609,USER Bahasa asing yg lainn\xf0\x9f\x98\xae',0,0,0,0,0,0,0,0,0
311,4493,"USER Setahu saya emang orang luar negeri nataal atau asesoris apapun itu tidak masuk agama, tapi cuma masuk kebudayaan. Sama aja kayak kita pas ramadhan g peduli islam kristen semuanya pada mudik krna itu udah tradisi ...'",0,0,0,0,0,0,0,0,0
312,12667,Sikap DIKTATOR USER dg Partai PENJILAT DUIT CINA TANKAP2 USER USER USER USER USER URL,1,0,0,1,0,1,0,0,0
313,6509,"Beauty is in the eye of the beholder. Buat standar kecantikan internesyenel itu cacat, buatku lesung pipi menambah nikmat. Ugh.'",0,0,0,0,0,0,0,0,0
314,6650,bangkai wkwks ini tuh kayak abis putus trs terngiang2 dulu tuh yg mandiin kucing dia.. eeeeeee bae2',0,1,0,0,0,0,0,0,0
315,9366,Urusan mantan mah ga bakal abis2 diomongin.. anehnya mantan-mantan gw adalah pas mau nikah pasti pada nlp gw kayak org minta doa restu.. Malah ada yg seminggu mau nikah ngajakin kemping... Geblek...',1,1,0,1,0,0,0,0,1
316,6487,USER USER Semua jadi kayak Eek di era mas jokow\xf0\x9f\x98\xa1',1,1,1,0,0,0,0,0,1
317,10415,"USER USER USER USER USER Ya Ampun, hanya di rejim ini, bisa terjadi, nyuit belom ada 1 jam, tiba2 lupa ingatan \n\xf0\x9f\x98\x86'",0,0,0,0,0,0,0,0,0
318,11306,"USER Ndak cacat dalam artian bagaimana. It leaves scars on you but you can still heal from it. Kalau kamu merasa itu mengganggumu dalam berelasi dgn orang lain, termasuk pasangan, please see a psychologist. Konsul lah, dan terapi ya.'",0,0,0,0,0,0,0,0,0
319,2941,Kemaren di SIANTAR di COPOT spanduk mu; sekarang CURI-CURI KAMPANYE di tengah DEMO; mana PANWASLU ni; SI DJAROT MAIN CURANG KAMPANYE di tengah DEMO buruh; TINDAK TEGAS PASLON CURANG NO. 2 #djoss #register40 #pilgubsu2018 #pilkada #sumut;,1,0,1,0,0,0,0,0,1
320,3580,USER iya anda d serang karena pandangan BEDA UNTUK BUBARKAN KPK BUKAN BENAHI KPK DAN SELAMATKAN KETUA ANDA DR KASUSNYA,1,0,1,0,0,0,0,0,1
321,8702,Kita tunggu gerakan nya BEM RI untuk hentikan Pencalonan Jokowi Jadi presiden; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1
